local_id,municipality,legis_district,brgy
19326,MACROHON,Lone District,MABINI
19327,MACROHON,Lone District,MOLOPOLO
19328,MACROHON,Lone District,RIZAL
19329,MACROHON,Lone District,SALVADOR (MANGYANG)
19330,MACROHON,Lone District,SAN ISIDRO
19331,MACROHON,Lone District,SAN JOAQUIN
19332,MACROHON,Lone District,SAN ROQUE
19333,MACROHON,Lone District,SAN VICENTE (UPPER SAN ROQUE)
19334,MACROHON,Lone District,SAN VICENTE POBLACION
19335,MACROHON,Lone District,SANTO NINO
19336,MACROHON,Lone District,SANTO ROSARIO (POB.)
19337,MACROHON,Lone District,SINDANGAN
19338,MADALAG,Lone District,ALAMINOS
19339,MADALAG,Lone District,ALAS-AS
19340,MADALAG,Lone District,BACYANG
19341,MADALAG,Lone District,BALACTASAN
19342,MADALAG,Lone District,CABANGAHAN
19343,MADALAG,Lone District,CABILAWAN
19344,MADALAG,Lone District,CATABANA
19345,MADALAG,Lone District,DIT-ANA
19346,MADALAG,Lone District,GALICIA
19347,MADALAG,Lone District,GUINATU-AN
19348,MADALAG,Lone District,LOGOHON
19349,MADALAG,Lone District,MAMBA
19350,MADALAG,Lone District,MARIA CRISTINA
19351,MADALAG,Lone District,MEDINA
19352,MADALAG,Lone District,MERCEDES
19353,MADALAG,Lone District,NAPNOT
19354,MADALAG,Lone District,PANG-ITAN
19355,MADALAG,Lone District,PANINGAYAN
19356,MADALAG,Lone District,PANIPIASON
19357,MADALAG,Lone District,POBLACION
19358,MADALAG,Lone District,SAN JOSE
19359,MADALAG,Lone District,SINGAY
19360,MADALAG,Lone District,TALANGBAN
19361,MADALAG,Lone District,TALIMAGAO
19362,MADALAG,Lone District,TIGBAWAN
19363,MADALUM,2nd District,BUBONG
19364,MADALUM,2nd District,CABASARAN
19365,MADALUM,2nd District,CADAYONAN
19366,MADALUM,2nd District,DELAUSAN
19367,MADALUM,2nd District,DIBAROSAN
19368,MADALUM,2nd District,KORMATAN
19369,MADALUM,2nd District,LIANGAN
19370,MADALUM,2nd District,LINUK
19371,MADALUM,2nd District,LUMBAC
19372,MADALUM,2nd District,MADAYA
19373,MADALUM,2nd District,PAGAYAWAN
19374,MADALUM,2nd District,POBLACION
19375,MADALUM,2nd District,RAYA
19376,MADALUM,2nd District,SABANDING
19377,MADALUM,2nd District,SALONGABANDING
19378,MADALUM,2nd District,SUGOD
19379,MADALUM,2nd District,TONGANTONGAN
19380,MADAMBA,2nd District,CABASARAN
19381,MADAMBA,2nd District,LAKITAN
19382,MADAMBA,2nd District,LIANGAN
19383,MADAMBA,2nd District,LINUK
19384,MADAMBA,2nd District,LUMBACA INGUD
19385,MADAMBA,2nd District,MADAMBA
19386,MADAMBA,2nd District,PAGAYONAN
19387,MADAMBA,2nd District,PALAO
19388,MADAMBA,2nd District,PANTAR
19389,MADAMBA,2nd District,PUNUD
19390,MADAMBA,2nd District,TAMBO
19391,MADAMBA,2nd District,TUBARAN
19392,MADAMBA,2nd District,TUCA
19393,MADAMBA,2nd District,UYAAN PROPER (POB.)
19394,MADDELA,Lone District,ABBAG
19395,MADDELA,Lone District,BALLIGUI
19396,MADDELA,Lone District,BUENAVISTA
19397,MADDELA,Lone District,CABARUAN
19398,MADDELA,Lone District,CABUA-AN
19399,MADDELA,Lone District,COFCAVILLE
19400,MADDELA,Lone District,DIDUYON
19401,MADDELA,Lone District,DIPINTIN
19402,MADDELA,Lone District,DIVISORIA NORTE
19403,MADDELA,Lone District,DIVISORIA SUR (BISANGAL)
19404,MADDELA,Lone District,DUMABATO SUR
19405,MADDELA,Lone District,JOSE ANCHETA
19406,MADDELA,Lone District,LUSOD
19407,MADDELA,Lone District,MANGLAD
19408,MADDELA,Lone District,PEDLISAN
19409,MADDELA,Lone District,POBLACION NORTE
19410,MADDELA,Lone District,POBLACION SUR
19411,MADDELA,Lone District,SAN BERNABE
19412,MADDELA,Lone District,SAN DIONISIO I
19413,MADDELA,Lone District,SAN MARTIN
19414,MADDELA,Lone District,SAN PEDRO
19415,MADDELA,Lone District,SAN SALVADOR
19416,MADDELA,Lone District,SANTA  MARIA
19417,MADDELA,Lone District,SANTO NINO
19418,MADDELA,Lone District,SANTO TOMAS
19419,MADDELA,Lone District,VILLA AGULLANA
19420,MADDELA,Lone District,VILLA GRACIA
19421,MADDELA,Lone District,VILLA HERMOSA NORTE
19422,MADDELA,Lone District,VILLA HERMOSA SUR
19423,MADDELA,Lone District,VILLA JOSE V YLANAN
19424,MADDELA,Lone District,YSMAEL
19425,MADRID,1st District,BAGSAC
19426,MADRID,1st District,BAYOGO
19427,MADRID,1st District,LINIBONAN
19428,MADRID,1st District,MAGSAYSAY
19429,MADRID,1st District,MANGA
19430,MADRID,1st District,PANAYOGON
19431,MADRID,1st District,PATONG PATONG
19432,MADRID,1st District,QUIRINO (POB.)
19433,MADRID,1st District,SAN ANTONIO
19434,MADRID,1st District,SAN JUAN
19435,MADRID,1st District,SAN ROQUE
19436,MADRID,1st District,SAN VICENTE
19437,MADRID,1st District,SONGKIT
19438,MADRID,1st District,UNION
19439,MADRIDEJOS,4th District,BUNAKAN
19440,MADRIDEJOS,4th District,KANGWAYAN
19441,MADRIDEJOS,4th District,KAONGKOD
19442,MADRIDEJOS,4th District,KODIA
19443,MADRIDEJOS,4th District,MAALAT
19444,MADRIDEJOS,4th District,MALBAGO
19445,MADRIDEJOS,4th District,MANCILANG
19446,MADRIDEJOS,4th District,PILI
19447,MADRIDEJOS,4th District,POBLACION
19448,MADRIDEJOS,4th District,SAN AGUSTIN
19449,MADRIDEJOS,4th District,TABAGAK
19450,MADRIDEJOS,4th District,TALANGNAN
19451,MADRIDEJOS,4th District,TARONG
19452,MADRIDEJOS,4th District,TUGAS
19453,MAGALANG,1st District,AYALA
19454,MAGALANG,1st District,BUCANAN
19455,MAGALANG,1st District,CAMIAS
19456,MAGALANG,1st District,DOLORES
19457,MAGALANG,1st District,ESCALER
19458,MAGALANG,1st District,NAVALING
19459,MAGALANG,1st District,SAN AGUSTIN
19460,MAGALANG,1st District,SAN FRANCISO
19461,MAGALANG,1st District,SAN ILDEFONSO
19462,MAGALANG,1st District,SAN ISIDRO
19463,MAGALANG,1st District,SAN JOSE
19464,MAGALANG,1st District,SAN MIGUEL
19465,MAGALANG,1st District,SAN NICOLAS 1ST (POB.)
19466,MAGALANG,1st District,SAN NICOLAS 2ND
19467,MAGALANG,1st District,SAN PABLO (POB.)
19468,MAGALANG,1st District,SAN PEDRO I
19469,MAGALANG,1st District,SAN PEDRO II
19470,MAGALANG,1st District,SAN ROQUE
19471,MAGALANG,1st District,SAN VICENTE
19472,MAGALANG,1st District,SANTA CRUZ (POB.)
19473,MAGALANG,1st District,SANTA LUCIA
19474,MAGALANG,1st District,SANTA MARIA
19475,MAGALANG,1st District,SANTO NINO
19476,MAGALANG,1st District,SANTO ROSARIO
19477,MAGALANG,1st District,TURU
19478,MAGALANG,2nd District,SANTA CRUZ (POB.)
19479,MAGALLANES,1st District,AGUADA NORTE
19480,MAGALLANES,1st District,AGUADA SUR
19481,MAGALLANES,1st District,ANIBONG
19482,MAGALLANES,1st District,BACALON
19483,MAGALLANES,1st District,BANACUD
19484,MAGALLANES,1st District,BEHIA
19485,MAGALLANES,1st District,BIGA
19486,MAGALLANES,1st District,BINISITAHAN DEL NORTE
19487,MAGALLANES,1st District,BINISITAHAN DEL SUR
19488,MAGALLANES,1st District,BITON
19489,MAGALLANES,1st District,BULALA
19490,MAGALLANES,1st District,BUSAY
19491,MAGALLANES,1st District,CADITAAN
19492,MAGALLANES,1st District,CAGBOLO
19493,MAGALLANES,1st District,CAGTALABA
19494,MAGALLANES,1st District,GINANGRA
19495,MAGALLANES,1st District,HUBO
19496,MAGALLANES,1st District,INCARIZAN
19497,MAGALLANES,1st District,LAPINIG
19498,MAGALLANES,1st District,MAGSAYSAY
19499,MAGALLANES,1st District,MALBOG
19500,MAGALLANES,1st District,PAWIK
19501,MAGALLANES,1st District,PILI
19502,MAGALLANES,1st District,SALVACION
19503,MAGALLANES,1st District,SANTA ELENA
19504,MAGALLANES,1st District,SIUTON
19505,MAGALLANES,1st District,TAGAS
19506,MAGALLANES,1st District,TULATULA NORTE
19507,MAGALLANES,1st District,TULATULA SUR
19508,MAGALLANES,2nd District,BUHANG
19509,MAGALLANES,2nd District,CALOC-AN
19510,MAGALLANES,2nd District,GUIASAN
19511,MAGALLANES,2nd District,MARCOS
19512,MAGALLANES,2nd District,POBLACION
19513,MAGALLANES,2nd District,SANTO NINO
19514,MAGALLANES,2nd District,TAOD-OY
19515,MAGALLANES,7th District,BALIWAG
19516,MAGALLANES,7th District,BARANGAY 1 (POB.)
19517,MAGALLANES,7th District,BARANGAY 2 (POB.)
19518,MAGALLANES,7th District,BARANGAY 3 (POB.)
19519,MAGALLANES,7th District,BARANGAY 4 (POB.)
19520,MAGALLANES,7th District,BENDITA I
19521,MAGALLANES,7th District,CALUANGAN
19522,MAGALLANES,7th District,KABULUSAN
19523,MAGALLANES,7th District,MEDINA
19524,MAGALLANES,7th District,PACHECO
19525,MAGALLANES,7th District,RAMIREZ
19526,MAGALLANES,7th District,TUA
19527,MAGALLANES,7th District,URDANETA
19528,MAGARAO,3rd District,BAROBAYBAY
19529,MAGARAO,3rd District,BELL (POB.)
19530,MAGARAO,3rd District,CARANGCANG
19531,MAGARAO,3rd District,CASURAY
19532,MAGARAO,3rd District,PONONG
19533,MAGARAO,3rd District,SAN ISIDRO (POB.)
19534,MAGARAO,3rd District,SAN JUAN (POB.)
19535,MAGARAO,3rd District,SANTA LUCIA (POB.)
19536,MAGDALENA,4th District,BALANAC
19537,MAGDALENA,4th District,BUENAVISTA
19538,MAGDALENA,4th District,BUNGKOL
19539,MAGDALENA,4th District,CIGARAS
19540,MAGDALENA,4th District,MALAKING AMBLING
19541,MAGDALENA,4th District,MARAVILLA
19542,MAGDALENA,4th District,POBLACION
19543,MAGDIWANG,Lone District,AGSAO
19544,MAGDIWANG,Lone District,AGUTAY
19545,MAGDIWANG,Lone District,AMBULONG
19546,MAGDIWANG,Lone District,DULANGAN
19547,MAGDIWANG,Lone District,IPIL
19548,MAGDIWANG,Lone District,JAO-ASAN
19549,MAGDIWANG,Lone District,POBLACION
19550,MAGDIWANG,Lone District,SILUM
19551,MAGDIWANG,Lone District,TAMPAYAN
19552,MAGPET,2nd District,ALIBAYON
19553,MAGPET,2nd District,AMABEL
19554,MAGPET,2nd District,BAGUMBAYAN
19555,MAGPET,2nd District,BALETE
19556,MAGPET,2nd District,BANGKAL
19557,MAGPET,2nd District,BANTAC
19558,MAGPET,2nd District,BASAK
19559,MAGPET,2nd District,BINAY
19560,MAGPET,2nd District,BONGOLANON
19561,MAGPET,2nd District,DATU CELO
19562,MAGPET,2nd District,DEL PILAR
19563,MAGPET,2nd District,DOLES
19564,MAGPET,2nd District,DON PANACA
19565,MAGPET,2nd District,GUBATAN
19566,MAGPET,2nd District,ILIAN
19567,MAGPET,2nd District,IMAMALING
19568,MAGPET,2nd District,INAC
19569,MAGPET,2nd District,KAMADA
19570,MAGPET,2nd District,KAUSWAGAN
19571,MAGPET,2nd District,KINARUM
19572,MAGPET,2nd District,KISANDAL
19573,MAGPET,2nd District,MAGCAALAM
19574,MAGPET,2nd District,MAHONGCOG
19575,MAGPET,2nd District,MANOBISA
19576,MAGPET,2nd District,MANOBO
19577,MAGPET,2nd District,NOA
19578,MAGPET,2nd District,OWAS
19579,MAGPET,2nd District,PANGAO-AN
19580,MAGPET,2nd District,POBLACION
19581,MAGPET,2nd District,SALLAB
19582,MAGPET,2nd District,TAGBAC
19583,MAGPET,2nd District,TEMPORAN
19584,MAGPET,3rd District,ILIAN
19585,MAGSAYSAY,1st District,ALCOBA
19586,MAGSAYSAY,1st District,BACUNGAN
19587,MAGSAYSAY,1st District,BALAGUEN
19588,MAGSAYSAY,1st District,BALNATE
19589,MAGSAYSAY,1st District,BARAYONG
19590,MAGSAYSAY,1st District,BLOCON
19591,MAGSAYSAY,1st District,CANIPO
19592,MAGSAYSAY,1st District,COCORO
19593,MAGSAYSAY,1st District,DALAWINON
19594,MAGSAYSAY,1st District,DALUMAY
19595,MAGSAYSAY,1st District,DANAWAN (POB.)
19596,MAGSAYSAY,1st District,EMILOD
19597,MAGSAYSAY,1st District,GLAMANG
19598,MAGSAYSAY,1st District,IGABAS
19599,MAGSAYSAY,1st District,KANAPULO
19600,MAGSAYSAY,1st District,KASUGA
19601,MAGSAYSAY,1st District,LACAREN
19602,MAGSAYSAY,1st District,LOS ANGELES
19603,MAGSAYSAY,1st District,LOWER BALA
19604,MAGSAYSAY,1st District,LUCBUAN
19605,MAGSAYSAY,1st District,MABINI
19606,MAGSAYSAY,1st District,MAIBO
19607,MAGSAYSAY,1st District,MALAWANIT
19608,MAGSAYSAY,1st District,MALONGON
19609,MAGSAYSAY,1st District,NEW ILOCOS
19610,MAGSAYSAY,1st District,NEW OPON
19611,MAGSAYSAY,1st District,POBLACION
19612,MAGSAYSAY,1st District,RIZAL
19613,MAGSAYSAY,1st District,SAN ISIDRO
19614,MAGSAYSAY,1st District,SAN MIGUEL
19615,MAGSAYSAY,1st District,TACUL
19616,MAGSAYSAY,1st District,TAGAYTAY
19617,MAGSAYSAY,1st District,UPPER BALA
19618,MAGSAYSAY,2nd District,BAGUIGUICON
19619,MAGSAYSAY,2nd District,DURIANON
19620,MAGSAYSAY,2nd District,LEMONCRET
19621,MAGSAYSAY,2nd District,LUMBAC
19622,MAGSAYSAY,2nd District,OLANGO
19623,MAGSAYSAY,2nd District,POBLACION (BAGO-A-INGUD)
19624,MAGSAYSAY,2nd District,TALAMBO
19625,MAGSAYSAY,2nd District,TAMBACON
19626,MAGSAYSAY,Lone District,ALIBOG
19627,MAGSAYSAY,Lone District,CAGURAY
19628,MAGSAYSAY,Lone District,CALAWAG
19629,MAGSAYSAY,Lone District,GAPASAN
19630,MAGSAYSAY,Lone District,LASTE
19631,MAGSAYSAY,Lone District,LOURDES
19632,MAGSAYSAY,Lone District,NICOLAS (BULO)
19633,MAGSAYSAY,Lone District,PACLOLO
19634,MAGSAYSAY,Lone District,POBLACION
19635,MAGSAYSAY,Lone District,PURNAGA
19636,MAGSAYSAY,Lone District,SANTA TERESA
19637,MAGSAYSAY,Lone District,SIBALAT
19638,MAGSAYSAY (LINUGOS),1st District,ABUNDA
19639,MAGSAYSAY (LINUGOS),1st District,ARTADI
19640,MAGSAYSAY (LINUGOS),1st District,BONIFACIO AQUINO
19641,MAGSAYSAY (LINUGOS),1st District,CABALAWAN
19642,MAGSAYSAY (LINUGOS),1st District,CABANTIAN
19643,MAGSAYSAY (LINUGOS),1st District,CABUBUHAN
19644,MAGSAYSAY (LINUGOS),1st District,CANDIIS
19645,MAGSAYSAY (LINUGOS),1st District,CONSUELO
19646,MAGSAYSAY (LINUGOS),1st District,DAMAYUHAN
19647,MAGSAYSAY (LINUGOS),1st District,GUMABON
19648,MAGSAYSAY (LINUGOS),1st District,KATIPUNAN
19649,MAGSAYSAY (LINUGOS),1st District,KAUSWAGAN
19650,MAGSAYSAY (LINUGOS),1st District,KIBUNGSOD
19651,MAGSAYSAY (LINUGOS),1st District,MAHAYAHAY
19652,MAGSAYSAY (LINUGOS),1st District,MINDULAO
19653,MAGSAYSAY (LINUGOS),1st District,PAG-ASA
19654,MAGSAYSAY (LINUGOS),1st District,POBLACION
19655,MAGSAYSAY (LINUGOS),1st District,SAN ISIDRO
19656,MAGSAYSAY (LINUGOS),1st District,SAN VICENTE
19657,MAGSAYSAY (LINUGOS),1st District,SANTA CRUZ
19658,MAGSAYSAY (LINUGOS),1st District,TAMA
19659,MAGSAYSAY (LINUGOS),1st District,TIBON-TIBON
19660,MAGSAYSAY (LINUGOS),1st District,TINAAN
19661,MAGSAYSAY (LINUGOS),1st District,TULANG (CADENA DE AMOR)
19662,MAGSAYSAY (LINUGOS),1st District,VILLA FELIPA
19663,MAGSAYSAY (LINUGOS),2nd District,KIBUNGSOD
19664,MAGSINGAL,1st District,ALANGAN
19665,MAGSINGAL,1st District,BARBARIT
19666,MAGSINGAL,1st District,CARAISAN
19667,MAGSINGAL,1st District,DACUTAN
19668,MAGSINGAL,1st District,MAAS-ASIN
19669,MAGSINGAL,1st District,MACATCATUD
19670,MAGSINGAL,1st District,MANZANTE
19671,MAGSINGAL,1st District,MARATUDO
19672,MAGSINGAL,1st District,MIRAMAR
19673,MAGSINGAL,1st District,NAMALPALAN
19674,MAGSINGAL,1st District,NAPO
19675,MAGSINGAL,1st District,PAGSANAAN NORTE
19676,MAGSINGAL,1st District,PAGSANAAN SUR
19677,MAGSINGAL,1st District,PANAY SUR
19678,MAGSINGAL,1st District,PATONG
19679,MAGSINGAL,1st District,PURO
19680,MAGSINGAL,1st District,SAN CLEMENTE (POB.)
19681,MAGSINGAL,1st District,SAN JULIAN (POB.)
19682,MAGSINGAL,1st District,SAN LUCAS (POB.)
19683,MAGSINGAL,1st District,SAN RAMON (POB.)
19684,MAGSINGAL,1st District,SANTA MONICA
19685,MAGSINGAL,1st District,SARSARACAT
19686,MAGUING,1st District,BALAGUNUN
19687,MAGUING,1st District,BALINTAO
19688,MAGUING,1st District,BATO-BATO
19689,MAGUING,1st District,BOLAO
19690,MAGUING,1st District,BOROCOT
19691,MAGUING,1st District,BORROWA
19692,MAGUING,1st District,BOTUD
19693,MAGUING,1st District,DILAUSAN (POB.)
19694,MAGUING,1st District,DILIMBAYAN
19695,MAGUING,1st District,LUMBAC
19696,MAGUING,1st District,MADANDING
19697,MAGUING,1st District,MADAYA
19698,MAGUING,1st District,MAGUING PROPER
19699,MAGUING,1st District,MALUNGUN
19700,MAGUING,1st District,MALUNGUN PAGALONGAN
19701,MAGUING,1st District,PAGALONGAN
19702,MAGUING,1st District,SABALA DILAUSAN
19703,MAHAPLAG,5th District,CAMPIN
19704,MAHAPLAG,5th District,CUATRO DE AGOSTO
19705,MAHAPLAG,5th District,HILUCTOGAN
19706,MAHAPLAG,5th District,HILUSIG
19707,MAHAPLAG,5th District,HIMAMARA
19708,MAHAPLAG,5th District,HINAGUIMITAN
19709,MAHAPLAG,5th District,LIBERACION
19710,MAHAPLAG,5th District,MABUHAY
19711,MAHAPLAG,5th District,MABUNGA
19712,MAHAPLAG,5th District,MAGSUGANAO
19713,MAHAPLAG,5th District,MAHAYAG
19714,MAHAPLAG,5th District,MAHAYAHAY
19715,MAHAPLAG,5th District,MALIGAYA
19716,MAHAPLAG,5th District,MALINAO
19717,MAHAPLAG,5th District,MALIPOON
19718,MAHAPLAG,5th District,PALAÃ‘OGAN
19719,MAHAPLAG,5th District,PARIL
19720,MAHAPLAG,5th District,PINAMONOAN
19721,MAHAPLAG,5th District,POBLACION
19722,MAHAPLAG,5th District,POLAHONGON
19723,MAHAPLAG,5th District,SAN ISIDRO
19724,MAHAPLAG,5th District,SAN JUAN
19725,MAHAPLAG,5th District,SANTO NINO
19726,MAHAPLAG,5th District,TAGAYTAY
19727,MAHAPLAG,5th District,UGUIS
19728,MAHAPLAG,5th District,UNION
19729,MAHAPLAG,5th District,UPPER MAHAPLAG
19730,MAHATAO,Lone District,HANIB
19731,MAHATAO,Lone District,PANATAYAN
19732,MAHATAO,Lone District,UVOY (POB.)
19733,MAHAYAG,1st District,BAG-ONG BALAMBAN
19734,MAHAYAG,1st District,BAG-ONG DALAGUETE
19735,MAHAYAG,1st District,BONIAO
19736,MAHAYAG,1st District,DELUSOM
19737,MAHAYAG,1st District,DIWAN
19738,MAHAYAG,1st District,GURIPAN
19739,MAHAYAG,1st District,KAANGAYAN
19740,MAHAYAG,1st District,KABUHI
19741,MAHAYAG,1st District,LOURMAH (LOWER MAHAYAG)
19742,MAHAYAG,1st District,LOWER SALUG DAKU
19743,MAHAYAG,1st District,LOWER SANTO NIÃ‘O
19744,MAHAYAG,1st District,MALUBO
19745,MAHAYAG,1st District,MANGUILES
19746,MAHAYAG,1st District,MARABANAN (BALANAN)
19747,MAHAYAG,1st District,PANAGAAN
19748,MAHAYAG,1st District,PARAISO
19749,MAHAYAG,1st District,PEDAGAN
19750,MAHAYAG,1st District,POBLACION (UPPER MAHAYAG)
19751,MAHAYAG,1st District,PUGWAN
19752,MAHAYAG,1st District,SAN ISIDRO
19753,MAHAYAG,1st District,SAN JOSE
19754,MAHAYAG,1st District,SAN VICENTE
19755,MAHAYAG,1st District,SANTA CRUZ
19756,MAHAYAG,1st District,SICPAO
19757,MAHAYAG,1st District,TUBORAN
19758,MAHAYAG,1st District,TULAN
19759,MAHAYAG,1st District,TUMAPIC
19760,MAHAYAG,1st District,UPPER SALUG DAKU
19761,MAHAYAG,1st District,UPPER SANTO NIÃ‘O
19762,MAHINOG,Lone District,BENONI
19763,MAHINOG,Lone District,BINATUBO (BINALIWAN)
19764,MAHINOG,Lone District,CATOHUGAN
19765,MAHINOG,Lone District,HUBANGON
19766,MAHINOG,Lone District,OWAKAN
19767,MAHINOG,Lone District,POBLACION
19768,MAHINOG,Lone District,PUNTOD
19769,MAHINOG,Lone District,SAN ISIDRO
19770,MAHINOG,Lone District,SAN ROQUE
19771,MAHINOG,Lone District,TUBOD
19772,MAHINOG,Lone District,TUPSAN PEQUEÃ‘O
19773,MAIGO,1st District,BALAGATASA
19774,MAIGO,1st District,CAMP 1
19775,MAIGO,1st District,CLARO M. RECTO
19776,MAIGO,1st District,KULASIHAN (VILLANUEVA)
19777,MAIGO,1st District,LABUAY
19778,MAIGO,1st District,LIANGAN WEST
19779,MAIGO,1st District,MALIWANAG
19780,MAIGO,1st District,MENTRING
19781,MAIGO,1st District,POBLACION
19782,MAIGO,1st District,SANTA CRUZ
19783,MAIGO,1st District,SOGAPOD
19784,MAIMBUNG,1st District,BATO UGIS
19785,MAIMBUNG,1st District,BUALO LIPID
19786,MAIMBUNG,1st District,GULANGAN
19787,MAIMBUNG,1st District,IPIL
19788,MAIMBUNG,1st District,KULASI
19789,MAIMBUNG,1st District,LAGASAN ASIBIH
19790,MAIMBUNG,1st District,LAPA
19791,MAIMBUNG,1st District,LAUM MAIMBUNG
19792,MAIMBUNG,1st District,LOWER TAMBAKING
19793,MAIMBUNG,1st District,MATATAL
19794,MAIMBUNG,1st District,PATAO
19795,MAIMBUNG,1st District,POBLACION (MAIMBUNG)
19796,MAIMBUNG,1st District,RATAG LIMBON
19797,MAIMBUNG,1st District,TANDU PATONG
19798,MAIMBUNG,1st District,TUBIG-SAMIN
19799,MAIMBUNG,1st District,UPPER TAMBAKING
19800,MAINIT,2nd District,BINGA
19801,MAINIT,2nd District,BOBONA-ON
19802,MAINIT,2nd District,CANTUGAS
19803,MAINIT,2nd District,DAYANO
19804,MAINIT,2nd District,MABINI
19805,MAINIT,2nd District,MAGPAYANG
19806,MAINIT,2nd District,MAGSAYSAY (POB.)
19807,MAINIT,2nd District,MANSAYAO
19808,MAINIT,2nd District,MARAYAG
19809,MAINIT,2nd District,MATIN-AO
19810,MAINIT,2nd District,PACO
19811,MAINIT,2nd District,QUEZON (POB.)
19812,MAINIT,2nd District,ROXAS
19813,MAINIT,2nd District,SAN FRANCISCO
19814,MAINIT,2nd District,SAN ISIDRO
19815,MAINIT,2nd District,SAN JOSE
19816,MAINIT,2nd District,SIANA
19817,MAINIT,2nd District,SILOP
19818,MAINIT,2nd District,TAGBUYAWAN
19819,MAINIT,2nd District,TAPI-AN
19820,MAINIT,2nd District,TOLINGON
19821,MAITUM,Lone District,BATI-AN
19822,MAITUM,Lone District,KALANEG
19823,MAITUM,Lone District,KALAONG
19824,MAITUM,Lone District,KIAMBING
19825,MAITUM,Lone District,KIAYAP
19826,MAITUM,Lone District,MABAY
19827,MAITUM,Lone District,MAGULING
19828,MAITUM,Lone District,MALALAG (POB.)
19829,MAITUM,Lone District,MINDUPOK
19830,MAITUM,Lone District,NEW LA UNION
19831,MAITUM,Lone District,OLD POBLACION (MAITUM)
19832,MAITUM,Lone District,PANGI (LINAO)
19833,MAITUM,Lone District,PINOL
19834,MAITUM,Lone District,SISON (EDENTON)
19835,MAITUM,Lone District,TICULAB
19836,MAITUM,Lone District,TUANADATU
19837,MAITUM,Lone District,UPO (LANAO)
19838,MAITUM,Lone District,WALI (KAMBUHAN)
19839,MAITUM,Lone District,ZION
19840,MAJAYJAY,4th District,BAKIA
19841,MAJAYJAY,4th District,BUKAL
19842,MAJAYJAY,4th District,GAGALOT
19843,MAJAYJAY,4th District,MUNTING KAWAYAN
19844,MAJAYJAY,4th District,PANGIL
19845,MAJAYJAY,4th District,PIIT
19846,MAJAYJAY,4th District,SAN ISIDRO
19847,MAJAYJAY,4th District,SAN MIGUEL (POB.)
19848,MAJAYJAY,4th District,SANTA CATALINA (POB.)
19849,MAJAYJAY,4th District,SUBA
19850,MAJAYJAY,4th District,TAYTAY
19851,MAJAYJAY,4th District,VILLA NOGALES
19852,MAKATO,Lone District,AGBALOGO
19853,MAKATO,Lone District,AGLUCAY
19854,MAKATO,Lone District,ALIBAGON
19855,MAKATO,Lone District,BAGONG BARRIO
19856,MAKATO,Lone District,BAYBAY
19857,MAKATO,Lone District,CABATANGA
19858,MAKATO,Lone District,CAJILO
19859,MAKATO,Lone District,CALANGCANG
19860,MAKATO,Lone District,CALIMBAJAN
19861,MAKATO,Lone District,CASTILLO
19862,MAKATO,Lone District,CAYANGWAN
19863,MAKATO,Lone District,LIBANG
19864,MAKATO,Lone District,MANTIGUIB
19865,MAKATO,Lone District,POBLACION
19866,MAKATO,Lone District,TIBIAWAN
19867,MAKATO,Lone District,TINA
19868,MAKATO,Lone District,TUGAS
19869,MAKILALA,2nd District,BATASAN
19870,MAKILALA,2nd District,BATO
19871,MAKILALA,2nd District,BIANGAN
19872,MAKILALA,2nd District,BUENA VIDA
19873,MAKILALA,2nd District,BUHAY
19874,MAKILALA,2nd District,BULAKANON
19875,MAKILALA,2nd District,CABILAO
19876,MAKILALA,2nd District,CONCEPCION
19877,MAKILALA,2nd District,DAGUPAN
19878,MAKILALA,2nd District,GARSIKA
19879,MAKILALA,2nd District,GUANGAN
19880,MAKILALA,2nd District,INDANGAN
19881,MAKILALA,2nd District,JOSE RIZAL
19882,MAKILALA,2nd District,KATIPUNAN II
19883,MAKILALA,2nd District,KAWAYANON
19884,MAKILALA,2nd District,KISANTE
19885,MAKILALA,2nd District,LEBOCE
19886,MAKILALA,2nd District,LIBERTAD
19887,MAKILALA,2nd District,LUAYON
19888,MAKILALA,2nd District,LUNA SUR
19889,MAKILALA,2nd District,MALABUAN
19890,MAKILALA,2nd District,MALASILA
19891,MAKILALA,2nd District,MALUNGON
19892,MAKILALA,2nd District,NEW BAGUIO
19893,MAKILALA,2nd District,NEW BULATUKAN
19894,MAKILALA,2nd District,NEW CEBU
19895,MAKILALA,2nd District,NEW ISRAEL
19896,MAKILALA,2nd District,OLD BULATUKAN
19897,MAKILALA,2nd District,POBLACION
19898,MAKILALA,2nd District,RODERO
19899,MAKILALA,2nd District,SAGUING
19900,MAKILALA,2nd District,SAN VICENTE
19901,MAKILALA,2nd District,SANTA FELOMINA
19902,MAKILALA,2nd District,SANTO NINO
19903,MAKILALA,2nd District,SINKATULAN
19904,MAKILALA,2nd District,TALUNTALUNAN
19905,MAKILALA,2nd District,VILLAFLORES
19906,MALABANG,2nd District,BACAYAWAN
19907,MALABANG,2nd District,BAGOAINGUD
19908,MALABANG,2nd District,BANDAY
19909,MALABANG,2nd District,BPS VILLAGE
19910,MALABANG,2nd District,CABASARAN (SOUTH)
19911,MALABANG,2nd District,CALUMBOG
19912,MALABANG,2nd District,CAMPO MUSLIM
19913,MALABANG,2nd District,CHINA TOWN (POB.)
19914,MALABANG,2nd District,CORAHAB
19915,MALABANG,2nd District,DIAMARO
19916,MALABANG,2nd District,JOSE ABAD SANTOS
